venue_id,venue_name,year,num_papers,avg_citations
28436,Neural Computation,2010,13,24.384615384615383
28437,Foundations of Computational Mathematics,2011,6,55.833333333333336
28438,Enterprise Information Systems,2010,3,51.666666666666664
28439,Random Structures and Algorithms,2012,7,43.142857142857146
28440,Machine Learning,1995,9,64.55555555555556
28441,Displays,2006,7,122.42857142857143
28442,Mathematical and Computer Modelling,2008,71,33.45070422535211
28443,winter simulation conference,1987,24,14.041666666666666
28444,ACM Transactions on Reconfigurable Technology and Systems,2010,7,13.285714285714286
28445,Journal of the ACM,1978,15,168.26666666666668
28446,Graphs and Combinatorics,1985,9,34.888888888888886
28447,international conference on machine learning and cybernetics,2011,6,9.0
28448,Journal of Functional Programming,1998,6,96.33333333333333
28449,Software Process: Improvement and Practice,2004,7,42.857142857142854
28450,European Transactions on Telecommunications,2009,3,3.3333333333333335
28451,hardware oriented security and trust,2010,12,64.83333333333333
28452,Journal of Information Technology,2009,10,102.4
28453,Annual Reviews in Control,2002,5,86.0
28454,International Journal of Web Based Communities,2005,5,1.2
28455,collaboration technologies and systems,2008,1,0.0
28456,International Journal of Computer Integrated Manufacturing,2014,23,18.217391304347824
28457,Discrete Event Dynamic Systems,2015,7,10.285714285714286
28458,Computer Languages,1989,6,44.666666666666664
28459,Computer Standards & Interfaces,1998,5,23.8
28460,network and system support for games,2007,10,29.2
28461,Eurasip Journal on Audio Speech and Music Processing,2010,9,20.0
28462,user interface software and technology,2003,7,273.57142857142856
28463,Computer Aided Geometric Design,2000,7,62.142857142857146
28464,electronic commerce,1997,4,94.0
28465,theoretical aspects of software engineering,2014,9,6.111111111111111
28466,Reliability Engineering & System Safety,2011,50,39.58
28467,British Journal of Educational Technology,1996,2,28.0
28468,Future Internet,2010,7,7.857142857142857
28469,It Professional,2008,13,45.15384615384615
28470,variability modelling of software-intensive systems,2011,9,40.55555555555556
28471,international conference on asian language processing,2014,20,1.5
28472,data and knowledge engineering,1985,5,18.6
28473,Knowledge Based Systems,2006,21,39.19047619047619
28474,Journal of The American Society for Information Science,1997,17,49.705882352941174
28475,workshop on intelligent solutions in embedded systems,2006,3,14.333333333333334
28476,IEEE Transactions on Robotics,2006,4,94.0
28477,Human-Computer Interaction,1996,1,54.0
28478,symposium on access control models and technologies,2010,5,34.4
28479,Journal of Aerospace Computing Information and Communication,2004,2,16.5
28480,International Journal of E-services and Mobile Applications,2009,3,17.0
28481,International Journal of Intelligent Systems,1998,24,41.083333333333336
28482,Nucleic Acids Research,1985,11,63.18181818181818
28483,Parallel Algorithms and Applications,1993,6,13.0
28484,IEEE Computer Graphics and Applications,1984,13,39.69230769230769
28485,Archive for Mathematical Logic,1999,5,12.0
28486,Software Testing Verification & Reliability,2003,2,304.0
28487,Microprocessors and Microsystems,2009,11,34.54545454545455
28488,ACM Sigcas Computers and Society,1979,1,0.0
28489,Pervasive and Mobile Computing,2006,5,34.4
28490,Multimedia Tools and Applications,2005,13,28.307692307692307
28491,International Journal of Knowledge Engineering and Data Mining,2012,3,0.0
28492,Knowledge Engineering Review,1994,3,0.0
28493,international conference on mobile systems applications and services,2013,11,28.727272727272727
28494,Review of Symbolic Logic,2015,3,1.6666666666666667
28495,Engineering Applications of Artificial Intelligence,2012,44,34.47727272727273
28496,International Journal of Parallel Programming,2013,9,36.888888888888886
28497,international conference on parallel architectures and compilation techniques,2014,12,22.5
28498,ACM Transactions on Computer-Human Interaction,2005,4,294.75
28499,component based software engineering,2012,6,18.5
28500,International Journal of Applied Evolutionary Computation,2014,3,1.3333333333333333
28501,decision support systems,1996,14,55.5
28502,Ibm Systems Journal,1995,9,96.55555555555556
28503,Journal of Information Technology Research,2011,6,18.0
28504,Mathematical Methods of Operations Research,1995,5,17.8
28505,Journal of Electronic Imaging,1992,11,52.27272727272727
28506,Information Systems,1981,4,23.5
28507,Siam Review,2014,5,72.8
28508,international conference on mobile systems applications and services,2015,19,12.473684210526315
28509,Information Systems,2010,7,71.85714285714286
28510,Journal of Scientific Computing,2009,25,39.92
28511,IEEE Pervasive Computing,2008,9,181.11111111111111
28512,IEEE Transactions on Information Theory,1968,13,110.6923076923077
28513,Advances in Computational Mathematics,1994,5,25.6
28514,Empirical Software Engineering,2011,7,72.0
28515,Formal Aspects of Computing,2009,6,47.5
28516,network and operating system support for digital audio and video,2013,2,50.0
28517,symposium on computational geometry,2005,10,67.3
28518,Ipsj Transactions on Computer Vision and Applications,2012,3,4.666666666666667
28519,Reliability Engineering & System Safety,2000,22,45.09090909090909
28520,Journal of Information Technology,2013,6,62.333333333333336
28521,compilers architecture and synthesis for embedded systems,2003,11,75.9090909090909
28522,Journal of Multimedia,2013,11,8.181818181818182
28523,india software engineering conference,2008,5,26.2
28524,ACM Transactions on Design Automation of Electronic Systems,2011,10,23.9
28525,network and operating system support for digital audio and video,2011,4,28.25
28526,Computational Geometry: Theory and Applications,1994,3,43.0
28527,Journal of Internet Services and Applications,2011,8,43.375
28528,Computer Networks,2003,25,47.0
28529,IEEE Computer Architecture Letters,2008,2,28.5
28530,SIAM Journal on Computing,1979,7,42.285714285714285
28531,Graphical Models \/graphical Models and Image Processing \/computer Vision Graphics and Image Processing,2005,3,33.333333333333336
28532,acm symposium on parallel algorithms and architectures,2002,6,35.0
28533,Operations Research Letters,2000,17,55.23529411764706
28534,international symposium on memory management,2014,6,27.333333333333332
28535,SIAM Journal on Matrix Analysis and Applications,2003,14,26.071428571428573
28536,Journal of Economic Theory,2010,9,48.22222222222222
28537,Science,2013,1,52.0
28538,Random Structures and Algorithms,2010,7,40.0
28539,Journal of the ACM,1962,17,91.58823529411765
28540,systems man and cybernetics,1992,7,65.57142857142857
28541,Journal of Computer Assisted Learning,1998,7,37.285714285714285
28542,Journal of Computational Biology,1997,4,87.0
28543,symposium on code generation and optimization,2005,9,58.111111111111114
28544,modeling analysis and simulation of wireless and mobile systems,2008,14,32.142857142857146
28545,network operations and management symposium,2014,63,21.92063492063492
28546,Scientometrics,1994,15,36.4
28547,Neural Computation,2012,13,32.61538461538461
28548,Siam Journal on Optimization,1997,13,79.23076923076923
28549,Robotica,1999,13,26.46153846153846
28550,Journal of Circuits Systems and Computers,2014,20,5.95
28551,international symposium on symbolic and algebraic computation,2005,12,45.916666666666664
28552,Synthesis Lectures on Computer Graphics and Animation,2009,1,17.0
28553,Journal of Nonlinear Science,2006,7,46.142857142857146
28554,Journal of Systems and Software,1986,11,19.363636363636363
28555,symposium on application specific processors,2010,3,35.666666666666664
28556,Information Systems Security,2007,9,23.88888888888889
28557,cyber-enabled distributed computing and knowledge discovery,2012,22,5.863636363636363
28558,Information Fusion,2004,5,30.4
28559,Computer Aided Geometric Design,2011,14,32.714285714285715
28560,IEEE Transactions on Circuits and Systems Ii-express Briefs,2013,24,25.958333333333332
28561,International Journal of Digital Earth,2013,7,52.857142857142854
28562,Iee Proceedings-software,2003,9,24.333333333333332
28563,Annals of Mathematics and Artificial Intelligence,2011,10,25.6
28564,Journal of the ACM,1977,10,80.4
28565,Theory and Practice of Object Systems,1999,1,0.0
28566,ACM Transactions on Design Automation of Electronic Systems,2000,9,48.888888888888886
28567,architectures for networking and communications systems,2014,6,19.833333333333332
28568,IEEE Transactions on Dependable and Secure Computing,2007,7,65.57142857142857
28569,network and system support for games,2013,5,1.8
28570,Journal of The American Society for Information Science,1993,12,55.083333333333336
28571,ACM Transactions in Embedded Computing Systems,2006,7,45.142857142857146
28572,reconfigurable communication centric systems on chip,2014,10,2.3
28573,IEEE Transactions on Automation Science and Engineering,2011,2,85.0
28574,Ai & Society,1993,9,28.666666666666668
28575,Journal of Computer Science and Technology,2013,22,14.454545454545455
28576,image and vision computing new zealand,2012,13,4.923076923076923
28577,Wireless Communications and Mobile Computing,2004,11,30.09090909090909
28578,Briefings in Bioinformatics,2011,2,79.0
28579,Journal of Intelligent and Robotic Systems,2013,29,34.724137931034484
28580,International Journal of Applied Logistics,2013,4,12.75
28581,Neural Computing and Applications,1998,8,43.625
28582,Journal of Heuristics,2007,6,44.833333333333336
28583,acm conference on hypertext,2014,15,22.533333333333335
28584,IEEE Communications Surveys and Tutorials,2014,21,123.38095238095238
28585,Advances in Software Engineering,2011,1,50.0
28586,Information Sciences,1977,6,38.5
28587,It Professional,2007,8,39.25
28588,Logical Methods in Computer Science,2012,11,23.0
28589,Journal of the ACM,2002,9,118.77777777777777
28590,Cybernetics and Systems,2005,7,34.714285714285715
28591,IEEE MultiMedia,2007,10,43.1
28592,Software - Practice and Experience,1987,7,36.714285714285715
28593,International Journal of Information Technology and Management,2002,8,19.75
28594,International Journal of Mobile Learning and Organisation,2008,5,31.2
28595,Pattern Recognition,1978,2,50.0
28596,Computer Applications in Engineering Education,2011,20,45.35
28597,Central European Journal of Operations Research,2015,16,23.8125
28598,Ubiquity,2005,5,14.4
28599,performance evaluation methodolgies and tools,2006,12,27.75
28600,Public Library Quarterly,2013,3,5.666666666666667
28601,International Journal of Wireless Information Networks,2009,5,17.8
28602,broadband communications networks and systems,2008,20,19.8
28603,symbolic and numeric algorithms for scientific computing,2007,6,2.6666666666666665
28604,Journal of Chemical Information and Computer Sciences,1981,5,26.6
28605,Experimental Mathematics,2014,8,31.25
28606,EURASIP Journal on Advances in Signal Processing,2013,10,25.9
